0.140095 10
0.183368 11
0.186572 12
0.189776 13
0.192981 14
0.195384 15
0.225825 16
0.22983 17
0.231432 18
0.235437 19
0.239443 20
0.241045 21
0.242647 22
0.269855 23
0.271479 24
0.275462 25
0.277064 26
0.278667 27
0.285075 28
0.28908 29
0.290687 30
0.292285 31
0.293887 32
0.295489 33
0.316317 34
0.317919 35
0.319521 36
0.323527 37
0.325129 38
0.326731 39
0.328333 40
0.337145 41
0.338747 42
0.345155 43
0.346758 44
0.34836 45
0.349962 46
0.351579 47
0.353213 48
0.354835 49
0.373202 50
0.3748 51
0.376397 52
0.377999 53
0.379601 54
0.38601 55
0.387612 56
0.389214 57
0.390816 58
0.392418 59
0.394021 60
0.405235 61
0.406838 62
0.40844 63
0.417252 64
0.418854 65
0.420456 66
0.422058 67
0.42366 68
0.425262 69
0.426864 70
0.428466 71
0.430069 72
0.431671 73
0.459708 74
0.46131 75
0.462912 76
0.464514 77
0.466117 78
0.467719 79
0.469321 80
0.470923 81
0.479735 82
0.481337 83
0.482939 84
0.484541 85
0.486143 86
0.487745 87
0.489348 88
0.49095 89
0.492552 90
0.508573 91
0.510175 92
0.511777 93
0.513389 94
0.524594 95
0.526197 96
0.527799 97
0.529401 98
0.531003 99
0.532605 100
0.534207 101
0.535817 102
0.537412 103
0.539014 104
0.540616 105
0.542218 106
0.54382 107
0.545422 108
0.547024 109
0.58147 110
0.583882 108
0.584683 107
0.585489 105.434
0.58629 104.911
0.587091 103.389
0.587892 102.867
0.588693 101.344
0.589494 100.822
0.590295 99.2997
0.591096 98.7769
0.591897 97.2548
0.592698 96.7327
0.599908 95.2099
0.600709 94.6878
0.60151 93.1657
0.602311 92.643
0.603112 92.1209
0.603913 91.5988
0.604714 91.076
0.605515 89.5539
0.606317 89.0318
0.607118 87.509
0.607919 86.9869
0.60872 85.4648
0.609521 84.942
0.610322 83.4199
0.611123 82.8978
0.611924 81.375
0.612725 80.8529
0.613526 79.3308
0.614331 78.8087
0.628746 77.2859
0.629547 76.7638
0.630349 75.2417
0.63115 74.7189
0.631951 74.1968
0.632752 73.6747
0.633563 73.1519
0.634356 71
0.635161 70
0.645569 68
0.64637 67
0.647171 65
0.647972 64
0.648773 62
0.649574 61
0.650375 59
0.651176 58
0.651977 56
0.652778 55
0.653588 53.5
0.654381 53
0.655186 52
0.656784 51
0.658386 50
0.659988 49
0.66159 48
0.663192 47
0.664794 46
0.666397 45
0.667999 44
0.696042 43
0.697638 42
0.700041 53.5
0.720869 53
0.723272 53.5
0.734493 53
0.735299 53.5
0.736092 53
0.736886 53.5
0.737687 53
0.776145 53.5
0.776935 53
0.777732 53.5
0.777732 53.5186
0.779334 53.5373
0.780936 53.5559
0.782538 53.5746
0.78414 53.5932
0.785742 53.6119
0.787344 53.6305
0.788947 53.6485
0.790549 53.6664
0.792151 53.6844
0.796957 53.7023
0.798559 53.7203
0.800162 53.7383
0.801764 53.7562
0.807371 53.7742
0.808973 53.7921
0.812178 53.8101
0.813786 53.828
0.815386 53.846
0.816984 53.864
0.818586 53.8819
0.820188 53.8999
0.82179 53.9178
0.823392 53.9358
0.824995 53.9537
0.826597 53.9717
0.86665 53.9896
0.868252 54.0076
0.869854 54.0256
0.871456 54.0435
0.873059 54.0615
0.874666 54.0794
0.876264 54.0974
0.877865 54.1153
0.879467 54.1333
0.881069 54.1512
0.885876 54.1692
0.887478 54.1872
0.88908 54.2051
0.890682 54.2231
0.896314 54.241
0.897892 54.259
0.901096 54.2769
0.902698 54.2949
0.9043 54.3128
0.905902 54.3308
0.907505 54.3488
0.909107 54.3667
0.910709 54.3847
0.912311 54.4026
0.913913 54.4206
0.915523 54.4385
0.955573 54.4565
0.957171 54.4744
0.958773 54.4924
0.960375 54.5104
0.961977 54.5283
0.963579 54.5463
0.965181 54.5642
0.966783 54.5822
0.968386 54.6001
0.969988 54.6181
0.97159 54.636
0.976404 54.654
0.977998 54.672
0.979601 54.6899
0.981203 54.7079
0.986009 54.7258
0.987611 54.7438
0.990815 54.7617
0.992418 54.7797
0.994022 54.7977
0.995626 54.8156
0.997224 54.8336
0.998826 54.8515
1.00043 54.8695
1.00203 54.8874
1.00363 54.9054
1.00523 54.9233
1.04609 54.9413
1.04769 54.9593
1.04929 54.9772
1.0509 54.9952
1.0525 55.0131
1.0541 55.0311
1.0557 55.049
1.0573 55.067
1.05891 55.0849
1.06051 55.1029
1.06211 55.1209
1.06692 55.1388
1.06852 55.1568
1.07012 55.1747
1.07172 55.1927
1.07653 55.2106
1.07813 55.2286
1.08134 55.2465
1.08294 55.2645
1.08454 55.2825
1.08614 55.3004
1.08774 55.3184
1.08935 55.3363
1.09095 55.3543
1.09255 55.3722
1.09416 55.3902
1.09576 55.4081
1.13741 55.4261
1.13901 55.4441
1.14062 55.462
1.14222 55.48
1.14382 55.4979
1.14542 55.5159
1.14702 55.5338
1.14863 55.5518
1.15023 55.5698
1.15183 55.5877
1.15343 55.6057
1.15824 55.6236
1.15984 55.6416
1.16144 55.6595
1.16304 55.6775
1.16785 55.6954
1.16945 55.7127
1.17266 55.73
1.17427 55.7472
1.17586 55.7645
1.17747 55.7818
1.17907 55.799
1.18067 55.8163
1.18227 55.8336
1.18387 55.8508
1.18547 55.8681
1.18708 55.8854
1.22953 55.9026
1.23114 55.9199
1.23274 55.9372
1.23435 55.9544
1.23596 55.9717
1.23756 55.989
1.23915 56.0062
1.24075 56.0235
1.24235 56.0407
1.24395 56.058
1.24555 56.0753
1.25036 56.0925
1.25196 56.1098
1.25357 56.1271
1.25518 56.1443
1.25997 56.1616
1.26158 56.1789
1.26478 56.1961
1.26638 56.2134
1.26798 56.2307
1.26959 56.2479
1.27119 56.2652
1.27279 56.2825
1.27439 56.2997
1.276 56.317
1.27762 56.3343
1.2792 56.3515
1.32086 56.3688
1.32246 56.386
1.32406 56.4033
1.32566 56.4206
1.32726 56.4378
1.32887 56.4551
1.33047 56.4724
1.33207 56.4896
1.33367 56.5069
1.33528 56.5242
1.33689 56.5414
1.33848 56.5587
1.34328 56.576
1.34489 56.5932
1.34649 56.6105
1.34809 56.6278
1.3529 56.645
1.35451 56.6623
1.35772 56.6796
1.35931 56.6968
1.36091 56.7141
1.36251 56.7314
1.36411 56.7486
1.36571 56.7659
1.36732 56.7831
1.36892 56.8004
1.37052 56.8177
1.37212 56.8349
1.41458 56.8522
1.41619 56.8695
1.4178 56.8867
1.41939 56.904
1.42099 56.9213
1.42259 56.9385
1.42419 56.9558
1.42579 56.9731
1.4274 56.9903
1.429 57.0076
1.4306 57.0249
1.4322 57.0421
1.43702 57.0594
1.43861 57.0767
1.44021 57.0939
1.44182 57.1112
