0.22179 +48ns
0.223421 +47ns
0.225024 +46ns
0.228228 +46ns
0.233835 +46ns
0.235437 +46ns
0.241846 +46ns
0.262645 +49ns
0.264247 +48ns
0.265849 +47ns
0.267452 +47ns
0.269054 +46ns
0.273059 +46ns
0.281871 +47ns
0.283473 +47ns
0.285075 +47ns
0.293887 +49ns
0.295489 +49ns
0.313914 +49ns
0.315516 +50ns
0.317118 +50ns
0.31872 +50ns
0.320322 +51ns
0.321924 +51ns
0.323526 +52ns
0.329935 +53ns
0.331537 +53ns
0.345155 +54ns
0.346757 +56ns
0.348359 +57ns
0.349962 +58ns
0.361176 +60ns
0.362779 +61ns
0.364381 +62ns
0.392418 +66ns
0.39402 +68ns
0.395622 +69ns
0.397224 +71ns
0.398827 +72ns
0.400429 +73ns
0.402031 +75ns
0.403633 +76ns
0.405235 +77ns
0.406837 +78ns
0.408439 +78ns
0.417251 +80ns
0.418853 +81ns
0.420455 +82ns
0.43888 +83ns
0.440482 +84ns
0.442084 +86ns
0.443686 +87ns
0.445289 +88ns
0.446891 +89ns
0.462912 +91ns
0.464514 +92ns
0.466116 +93ns
0.467718 +95ns
0.507772 +101ns
0.509374 +103ns
0.510976 +104ns
0.512578 +106ns
0.51418 +107ns
0.515782 +109ns
0.517385 +110ns
0.518987 +111ns
0.520589 +112ns
0.522191 +113ns
0.523793 +114ns
0.525395 +115ns
0.804968 +112ns
0.80657 +109ns
0.808172 +107ns
0.809774 +104ns
0.811376 +102ns
0.812978 +101ns
0.81458 +99ns
0.816183 +98ns
0.828199 +98ns
0.829801 +97ns
0.846623 +96ns
0.848225 +95ns
0.849827 +94ns
0.857838 +94ns
0.85944 +93ns
0.885074 +93ns
0.886676 +92ns
0.888279 +92ns
0.889881 +91ns
0.891483 +91ns
0.893085 +91ns
0.894687 +91ns
0.896289 +91ns
0.897891 +90ns
0.899493 +90ns
0.901096 +90ns
0.902698 +90ns
0.9043 +90ns
0.916316 +91ns
0.917918 +91ns
0.93474 +93ns
0.936343 +92ns
0.937945 +92ns
0.945955 +92ns
0.947558 +92ns
0.973192 +95ns
0.974794 +94ns
0.976396 +93ns
0.977998 +93ns
0.9796 +92ns
0.981202 +92ns
0.982804 +91ns
0.984407 +91ns
0.986009 +91ns
0.987611 +91ns
0.989213 +91ns
0.990815 +90ns
0.992417 +90ns
0.994019 +90ns
1.00684 +90ns
1.00844 +90ns
1.02606 +90ns
1.02766 +90ns
1.02927 +90ns
1.03728 +91ns
1.03888 +91ns
1.06451 +91ns
1.06612 +91ns
1.06772 +91ns
1.06932 +91ns
1.07092 +91ns
1.07252 +91ns
1.07413 +91ns
1.07573 +91ns
1.07733 +91ns
1.07893 +91ns
1.08053 +91ns
1.08214 +91ns
1.08374 +91ns
1.08534 +91ns
1.09896 +91ns
1.10056 +91ns
1.11899 +91ns
1.12059 +91ns
1.12219 +91ns
1.1302 +91ns
1.1318 +92ns
1.15744 +92ns
1.15904 +92ns
1.16064 +92ns
1.16224 +92ns
1.16385 +92ns
1.16545 +92ns
1.16705 +92ns
1.16865 +92ns
1.17025 +92ns
1.17186 +93ns
1.17346 +93ns
1.17506 +93ns
1.17666 +93ns
1.17826 +93ns
1.19108 +95ns
1.19268 +95ns
1.21031 +97ns
1.21191 +96ns
1.21351 +96ns
1.22152 +96ns
1.22312 +96ns
1.24876 +98ns
1.25036 +97ns
1.25196 +97ns
1.25357 +96ns
1.25517 +96ns
1.25677 +95ns
1.25837 +95ns
1.25997 +95ns
1.26158 +94ns
1.26318 +94ns
1.26478 +94ns
1.26638 +94ns
1.26798 +93ns
1.26959 +93ns
1.2832 +95ns
1.28481 +94ns
1.30323 +96ns
1.30483 +96ns
1.30644 +96ns
1.31445 +96ns
1.31605 +96ns
1.34168 +99ns
1.34328 +98ns
1.34489 +98ns
1.34649 +97ns
1.34809 +97ns
1.34969 +97ns
1.3513 +96ns
1.3529 +96ns
1.3545 +96ns
1.3561 +96ns
1.3577 +95ns
1.35931 +95ns
1.36091 +95ns
1.36251 +95ns
1.36411 +95ns
1.37853 +95ns
1.38013 +95ns
1.39936 +95ns
1.40096 +95ns
1.40256 +95ns
1.41057 +95ns
1.41218 +95ns
1.43781 +95ns
1.43941 +95ns
1.44101 +95ns
1.44262 +95ns
1.44422 +95ns
1.44582 +95ns
1.44742 +95ns
1.44903 +96ns
1.45063 +96ns
1.45223 +96ns
1.45383 +96ns
1.45543 +96ns
1.45704 +96ns
1.45864 +96ns
1.46024 +96ns
1.47546 +96ns
1.47706 +96ns
1.49709 +96ns
1.49869 +96ns
1.50029 +96ns
1.5083 +97ns
1.50991 +97ns
1.53554 +97ns
1.53714 +97ns
1.53874 +97ns
1.54035 +97ns
1.54195 +97ns
1.54355 +97ns
1.54515 +97ns
1.54676 +97ns
1.54836 +97ns
1.54996 +97ns
1.55156 +97ns
1.55316 +97ns
1.55477 +97ns
1.55637 +97ns
1.55797 +98ns
1.57239 +99ns
1.57399 +99ns
1.59322 +101ns
1.59482 +101ns
1.59642 +100ns
1.60443 +101ns
1.60603 +100ns
1.63167 +103ns
1.63327 +102ns
1.63487 +101ns
1.63648 +101ns
1.63808 +101ns
1.63968 +100ns
1.64128 +100ns
1.64288 +99ns
1.64449 +99ns
1.64609 +99ns
1.64769 +99ns
1.64929 +99ns
1.65089 +98ns
1.6525 +98ns
1.6541 +98ns
1.66852 +100ns
1.67012 +99ns
1.69015 +102ns
1.69175 +101ns
1.69335 +101ns
1.70216 +101ns
1.70376 +101ns
1.7294 +104ns
1.731 +103ns
1.7326 +103ns
1.73421 +102ns
1.73581 +102ns
1.73741 +101ns
1.73901 +101ns
1.74061 +101ns
1.74222 +101ns
1.74382 +100ns
1.74542 +100ns
1.74702 +100ns
1.74862 +100ns
1.75023 +100ns
1.75183 +100ns
1.75343 +99ns
1.76785 +99ns
1.76945 +99ns
1.79028 +99ns
1.79188 +99ns
1.79348 +99ns
1.8031 +99ns
1.8047 +100ns
1.83033 +100ns
1.83194 +100ns
1.83354 +100ns
1.83514 +100ns
1.83674 +100ns
1.83834 +100ns
1.83995 +100ns
1.84155 +100ns
1.84315 +100ns
1.84475 +100ns
1.84635 +100ns
1.84796 +100ns
1.84956 +100ns
1.85116 +100ns
1.85276 +100ns
1.85437 +100ns
1.86878 +100ns
1.87039 +100ns
1.89202 +100ns
1.89362 +101ns
1.89522 +101ns
1.90563 +101ns
1.90724 +101ns
1.93287 +101ns
1.93447 +101ns
1.93607 +101ns
1.93768 +101ns
1.93928 +102ns
1.94088 +102ns
1.94248 +102ns
1.94408 +102ns
1.94569 +102ns
1.94729 +102ns
1.94889 +102ns
1.95049 +102ns
1.9521 +102ns
1.9537 +102ns
1.9553 +102ns
1.9569 +102ns
1.97132 +102ns
1.97292 +102ns
1.99375 +105ns
1.99535 +104ns
1.99696 +104ns
2.00657 +105ns
2.00817 +105ns
2.0338 +107ns
2.03541 +107ns
2.03701 +106ns
2.03861 +106ns
2.04021 +105ns
2.04182 +105ns
2.04342 +104ns
2.04502 +104ns
2.04662 +104ns
2.04822 +104ns
2.04983 +103ns
2.05143 +103ns
2.05303 +103ns
2.05463 +103ns
2.05623 +103ns
2.05784 +103ns
2.07226 +104ns
2.07386 +104ns
2.09469 +106ns
2.09629 +106ns
2.09789 +105ns
2.12753 +108ns
2.12914 +110ns
2.32539 +104ns
2.32699 +99ns
2.3286 +94ns
2.33501 +91ns
2.33661 +87ns
2.34302 +84ns
2.34462 +81ns
2.34622 +78ns
2.36865 +76ns
2.37025 +74ns
2.38387 +74ns
2.38547 +72ns
2.38707 +71ns
2.38868 +70ns
2.39509 +69ns
2.39669 +68ns
2.4031 +68ns
2.4047 +67ns
2.4063 +66ns
2.42873 +68ns
